drugA_name,drugA Conc (µM),drugB_name,drugB Conc (µM),cell_line,single_resp_1,single_resp_2,X/X0
SN-38,0.0004,MK-8776,0.0925,NCIH1650,0.9986369751408856,0.9984622536671783,1.05519
SN-38,0.0004,MK-8776,0.325,NCIH1650,0.9986369751408856,0.8737304771090477,0.98029
SN-38,0.0004,MK-8776,1.15,NCIH1650,0.9986369751408856,0.5808118251900721,0.63892
SN-38,0.0004,MK-8776,4.0,NCIH1650,0.9986369751408856,0.46306070731195165,0.52433
SN-38,0.00143,MK-8776,0.0925,NCIH1650,0.9755940213971122,0.9984622536671783,1.05614
SN-38,0.00143,MK-8776,0.325,NCIH1650,0.9755940213971122,0.8737304771090477,0.93952
SN-38,0.00143,MK-8776,1.15,NCIH1650,0.9755940213971122,0.5808118251900721,0.56705
SN-38,0.00143,MK-8776,4.0,NCIH1650,0.9755940213971122,0.46306070731195165,0.5152
SN-38,0.005,MK-8776,0.0925,NCIH1650,0.8872002239741397,0.9984622536671783,0.87202
SN-38,0.005,MK-8776,0.325,NCIH1650,0.8872002239741397,0.8737304771090477,0.79159
SN-38,0.005,MK-8776,1.15,NCIH1650,0.8872002239741397,0.5808118251900721,0.45409
SN-38,0.005,MK-8776,4.0,NCIH1650,0.8872002239741397,0.46306070731195165,0.32956
5-FU,0.35,ABT-888,0.35,NCIH2122,0.8569690654196783,0.9859305799180035,0.70874
5-FU,0.35,ABT-888,1.08,NCIH2122,0.8569690654196783,0.9555514606866846,0.75648
5-FU,0.35,ABT-888,3.25,NCIH2122,0.8569690654196783,0.9304341736814709,0.7362
5-FU,0.35,ABT-888,10.0,NCIH2122,0.8569690654196783,0.9139819146104475,0.67225
5-FU,1.08,ABT-888,0.35,NCIH2122,0.5622879704415951,0.9859305799180035,0.53005
5-FU,1.08,ABT-888,1.08,NCIH2122,0.5622879704415951,0.9555514606866846,0.51465
5-FU,1.08,ABT-888,3.25,NCIH2122,0.5622879704415951,0.9304341736814709,0.47632
5-FU,1.08,ABT-888,10.0,NCIH2122,0.5622879704415951,0.9139819146104475,0.44855
5-FU,3.25,ABT-888,0.35,NCIH2122,0.31985153427552404,0.9859305799180035,0.3556
5-FU,3.25,ABT-888,1.08,NCIH2122,0.31985153427552404,0.9555514606866846,0.3601
5-FU,3.25,ABT-888,3.25,NCIH2122,0.31985153427552404,0.9304341736814709,0.32797
5-FU,3.25,ABT-888,10.0,NCIH2122,0.31985153427552404,0.9139819146104475,0.31041
5-FU,10.0,ABT-888,0.35,NCIH2122,0.2708946837216655,0.9859305799180035,0.31322
5-FU,10.0,ABT-888,1.08,NCIH2122,0.2708946837216655,0.9555514606866846,0.3238
5-FU,10.0,ABT-888,3.25,NCIH2122,0.2708946837216655,0.9304341736814709,0.30643
5-FU,10.0,ABT-888,10.0,NCIH2122,0.2708946837216655,0.9139819146104475,0.28356
5-FU,0.35,BEZ-235,0.0045,NCIH2122,0.8569690654196783,1.0119386185047583,0.74417
5-FU,0.35,BEZ-235,0.02,NCIH2122,0.8569690654196783,0.8499466964469766,0.71795
5-FU,0.35,BEZ-235,0.09,NCIH2122,0.8569690654196783,0.43931290267440704,0.35404
5-FU,0.35,BEZ-235,0.4,NCIH2122,0.8569690654196783,0.21004918240764753,0.22829
5-FU,1.08,BEZ-235,0.0045,NCIH2122,0.5622879704415951,1.0119386185047583,0.51714
5-FU,1.08,BEZ-235,0.02,NCIH2122,0.5622879704415951,0.8499466964469766,0.5027
5-FU,1.08,BEZ-235,0.09,NCIH2122,0.5622879704415951,0.43931290267440704,0.3569
5-FU,1.08,BEZ-235,0.4,NCIH2122,0.5622879704415951,0.21004918240764753,0.22135
5-FU,3.25,BEZ-235,0.0045,NCIH2122,0.31985153427552404,1.0119386185047583,0.34856
5-FU,3.25,BEZ-235,0.02,NCIH2122,0.31985153427552404,0.8499466964469766,0.35291
5-FU,3.25,BEZ-235,0.09,NCIH2122,0.31985153427552404,0.43931290267440704,0.28278
5-FU,3.25,BEZ-235,0.4,NCIH2122,0.31985153427552404,0.21004918240764753,0.17113
5-FU,10.0,BEZ-235,0.0045,NCIH2122,0.2708946837216655,1.0119386185047583,0.31415
5-FU,10.0,BEZ-235,0.02,NCIH2122,0.2708946837216655,0.8499466964469766,0.2923
5-FU,10.0,BEZ-235,0.09,NCIH2122,0.2708946837216655,0.43931290267440704,0.24609
5-FU,10.0,BEZ-235,0.4,NCIH2122,0.2708946837216655,0.21004918240764753,0.15131
5-FU,0.35,L778123,0.325,NCIH2122,0.8569690654196783,0.814097246073296,0.73775
5-FU,0.35,L778123,0.8,NCIH2122,0.8569690654196783,0.6574350966027136,0.63755
5-FU,0.35,L778123,2.0,NCIH2122,0.8569690654196783,0.5288571660043555,0.53347
5-FU,0.35,L778123,5.0,NCIH2122,0.8569690654196783,0.4685195913271009,0.45654
5-FU,1.08,L778123,0.325,NCIH2122,0.5622879704415951,0.814097246073296,0.55616
5-FU,1.08,L778123,0.8,NCIH2122,0.5622879704415951,0.6574350966027136,0.53176
5-FU,1.08,L778123,2.0,NCIH2122,0.5622879704415951,0.5288571660043555,0.44509
5-FU,1.08,L778123,5.0,NCIH2122,0.5622879704415951,0.4685195913271009,0.40487
5-FU,3.25,L778123,0.325,NCIH2122,0.31985153427552404,0.814097246073296,0.37204
5-FU,3.25,L778123,0.8,NCIH2122,0.31985153427552404,0.6574350966027136,0.34815
5-FU,3.25,L778123,2.0,NCIH2122,0.31985153427552404,0.5288571660043555,0.34035
5-FU,3.25,L778123,5.0,NCIH2122,0.31985153427552404,0.4685195913271009,0.31056
5-FU,10.0,L778123,0.325,NCIH2122,0.2708946837216655,0.814097246073296,0.33841
5-FU,10.0,L778123,0.8,NCIH2122,0.2708946837216655,0.6574350966027136,0.32895
5-FU,10.0,L778123,2.0,NCIH2122,0.2708946837216655,0.5288571660043555,0.32781
5-FU,10.0,L778123,5.0,NCIH2122,0.2708946837216655,0.4685195913271009,0.29358
5-FU,0.35,PD325901,0.0011,NCIH2122,0.8569690654196783,0.9930550783627219,0.83464
5-FU,0.35,PD325901,0.005,NCIH2122,0.8569690654196783,0.9355679319060811,0.82377
5-FU,0.35,PD325901,0.0223,NCIH2122,0.8569690654196783,0.8029646119101796,0.72859
5-FU,0.35,PD325901,0.1,NCIH2122,0.8569690654196783,0.6112474695103058,0.51725
5-FU,1.08,PD325901,0.0011,NCIH2122,0.5622879704415951,0.9930550783627219,0.59611
5-FU,1.08,PD325901,0.005,NCIH2122,0.5622879704415951,0.9355679319060811,0.58512
5-FU,1.08,PD325901,0.0223,NCIH2122,0.5622879704415951,0.8029646119101796,0.50655
5-FU,1.08,PD325901,0.1,NCIH2122,0.5622879704415951,0.6112474695103058,0.37167
5-FU,3.25,PD325901,0.0011,NCIH2122,0.31985153427552404,0.9930550783627219,0.3793
5-FU,3.25,PD325901,0.005,NCIH2122,0.31985153427552404,0.9355679319060811,0.37524
5-FU,3.25,PD325901,0.0223,NCIH2122,0.31985153427552404,0.8029646119101796,0.32651
5-FU,3.25,PD325901,0.1,NCIH2122,0.31985153427552404,0.6112474695103058,0.2393
5-FU,10.0,PD325901,0.0011,NCIH2122,0.2708946837216655,0.9930550783627219,0.32062
5-FU,10.0,PD325901,0.005,NCIH2122,0.2708946837216655,0.9355679319060811,0.31858
5-FU,10.0,PD325901,0.0223,NCIH2122,0.2708946837216655,0.8029646119101796,0.26919
5-FU,10.0,PD325901,0.1,NCIH2122,0.2708946837216655,0.6112474695103058,0.184
5-FU,0.35,AZD1775,0.0325,NCIH2122,0.8569690654196783,0.9638619242577912,0.76165
5-FU,0.35,AZD1775,0.08,NCIH2122,0.8569690654196783,0.9638618982404877,0.70645
5-FU,0.35,AZD1775,0.2,NCIH2122,0.8569690654196783,0.9636138422785832,0.52363
5-FU,0.35,AZD1775,0.5,NCIH2122,0.8569690654196783,0.31422281217317605,0.20816
5-FU,1.08,AZD1775,0.0325,NCIH2122,0.5622879704415951,0.9638619242577912,0.50811
5-FU,1.08,AZD1775,0.08,NCIH2122,0.5622879704415951,0.9638618982404877,0.45443
5-FU,1.08,AZD1775,0.2,NCIH2122,0.5622879704415951,0.9636138422785832,0.37516
5-FU,1.08,AZD1775,0.5,NCIH2122,0.5622879704415951,0.31422281217317605,0.20004
5-FU,3.25,AZD1775,0.0325,NCIH2122,0.31985153427552404,0.9638619242577912,0.35235
5-FU,3.25,AZD1775,0.08,NCIH2122,0.31985153427552404,0.9638618982404877,0.31583
5-FU,3.25,AZD1775,0.2,NCIH2122,0.31985153427552404,0.9636138422785832,0.27861
5-FU,3.25,AZD1775,0.5,NCIH2122,0.31985153427552404,0.31422281217317605,0.21042
5-FU,10.0,AZD1775,0.0325,NCIH2122,0.2708946837216655,0.9638619242577912,0.3341
5-FU,10.0,AZD1775,0.08,NCIH2122,0.2708946837216655,0.9638618982404877,0.3128
5-FU,10.0,AZD1775,0.2,NCIH2122,0.2708946837216655,0.9636138422785832,0.26854
5-FU,10.0,AZD1775,0.5,NCIH2122,0.2708946837216655,0.31422281217317605,0.21735
5-FU,0.35,MK-5108,0.075,NCIH2122,0.8569690654196783,0.9974298578132893,0.71049
5-FU,0.35,MK-5108,0.225,NCIH2122,0.8569690654196783,0.9343836315191063,0.65512
5-FU,0.35,MK-5108,0.675,NCIH2122,0.8569690654196783,0.5454879685356079,0.45872
5-FU,0.35,MK-5108,2.0,NCIH2122,0.8569690654196783,0.18410580689195769,0.18504
5-FU,1.08,MK-5108,0.075,NCIH2122,0.5622879704415951,0.9974298578132893,0.49399
5-FU,1.08,MK-5108,0.225,NCIH2122,0.5622879704415951,0.9343836315191063,0.46859
5-FU,1.08,MK-5108,0.675,NCIH2122,0.5622879704415951,0.5454879685356079,0.36554
5-FU,1.08,MK-5108,2.0,NCIH2122,0.5622879704415951,0.18410580689195769,0.20548
5-FU,3.25,MK-5108,0.075,NCIH2122,0.31985153427552404,0.9974298578132893,0.366
5-FU,3.25,MK-5108,0.225,NCIH2122,0.31985153427552404,0.9343836315191063,0.33601
5-FU,3.25,MK-5108,0.675,NCIH2122,0.31985153427552404,0.5454879685356079,0.31089
5-FU,3.25,MK-5108,2.0,NCIH2122,0.31985153427552404,0.18410580689195769,0.20721
5-FU,10.0,MK-5108,0.075,NCIH2122,0.2708946837216655,0.9974298578132893,0.32496
5-FU,10.0,MK-5108,0.225,NCIH2122,0.2708946837216655,0.9343836315191063,0.32942
5-FU,10.0,MK-5108,0.675,NCIH2122,0.2708946837216655,0.5454879685356079,0.28093
5-FU,10.0,MK-5108,2.0,NCIH2122,0.2708946837216655,0.18410580689195769,0.24065
5-FU,0.35,MK-8776,0.0925,NCIH2122,0.8569690654196783,0.9682424879101476,0.68503
5-FU,0.35,MK-8776,0.325,NCIH2122,0.8569690654196783,0.7740358790025198,0.51421
5-FU,0.35,MK-8776,1.15,NCIH2122,0.8569690654196783,0.3623600728222037,0.22611
5-FU,0.35,MK-8776,4.0,NCIH2122,0.8569690654196783,0.1983328398071423,0.21673
5-FU,1.08,MK-8776,0.0925,NCIH2122,0.5622879704415951,0.9682424879101476,0.46599
5-FU,1.08,MK-8776,0.325,NCIH2122,0.5622879704415951,0.7740358790025198,0.36247
5-FU,1.08,MK-8776,1.15,NCIH2122,0.5622879704415951,0.3623600728222037,0.22751
5-FU,1.08,MK-8776,4.0,NCIH2122,0.5622879704415951,0.1983328398071423,0.21254
5-FU,3.25,MK-8776,0.0925,NCIH2122,0.31985153427552404,0.9682424879101476,0.34102
5-FU,3.25,MK-8776,0.325,NCIH2122,0.31985153427552404,0.7740358790025198,0.32989
5-FU,3.25,MK-8776,1.15,NCIH2122,0.31985153427552404,0.3623600728222037,0.24164
5-FU,3.25,MK-8776,4.0,NCIH2122,0.31985153427552404,0.1983328398071423,0.21448
5-FU,10.0,MK-8776,0.0925,NCIH2122,0.2708946837216655,0.9682424879101476,0.3161
5-FU,10.0,MK-8776,0.325,NCIH2122,0.2708946837216655,0.7740358790025198,0.28219
5-FU,10.0,MK-8776,1.15,NCIH2122,0.2708946837216655,0.3623600728222037,0.25771
5-FU,10.0,MK-8776,4.0,NCIH2122,0.2708946837216655,0.1983328398071423,0.23474
ABT-888,0.35,BEZ-235,0.0045,NCIH2122,0.9859305799180035,1.0119386185047583,0.96934
ABT-888,0.35,BEZ-235,0.02,NCIH2122,0.9859305799180035,0.8499466964469766,0.83986
ABT-888,0.35,BEZ-235,0.09,NCIH2122,0.9859305799180035,0.43931290267440704,0.37538
ABT-888,0.35,BEZ-235,0.4,NCIH2122,0.9859305799180035,0.21004918240764753,0.23398
ABT-888,1.08,BEZ-235,0.0045,NCIH2122,0.9555514606866846,1.0119386185047583,0.97136
ABT-888,1.08,BEZ-235,0.02,NCIH2122,0.9555514606866846,0.8499466964469766,0.86133
ABT-888,1.08,BEZ-235,0.09,NCIH2122,0.9555514606866846,0.43931290267440704,0.37757
ABT-888,1.08,BEZ-235,0.4,NCIH2122,0.9555514606866846,0.21004918240764753,0.2252
ABT-888,3.25,BEZ-235,0.0045,NCIH2122,0.9304341736814709,1.0119386185047583,0.96736
ABT-888,3.25,BEZ-235,0.02,NCIH2122,0.9304341736814709,0.8499466964469766,0.77061
ABT-888,3.25,BEZ-235,0.09,NCIH2122,0.9304341736814709,0.43931290267440704,0.35537
ABT-888,3.25,BEZ-235,0.4,NCIH2122,0.9304341736814709,0.21004918240764753,0.24626
ABT-888,10.0,BEZ-235,0.0045,NCIH2122,0.9139819146104475,1.0119386185047583,0.94247
ABT-888,10.0,BEZ-235,0.02,NCIH2122,0.9139819146104475,0.8499466964469766,0.78963
ABT-888,10.0,BEZ-235,0.09,NCIH2122,0.9139819146104475,0.43931290267440704,0.35493
ABT-888,10.0,BEZ-235,0.4,NCIH2122,0.9139819146104475,0.21004918240764753,0.21006
ABT-888,0.35,MK-8776,0.0925,NCIH2122,0.9859305799180035,0.9682424879101476,0.94597
ABT-888,0.35,MK-8776,0.325,NCIH2122,0.9859305799180035,0.7740358790025198,0.81695
ABT-888,0.35,MK-8776,1.15,NCIH2122,0.9859305799180035,0.3623600728222037,0.29802
ABT-888,0.35,MK-8776,4.0,NCIH2122,0.9859305799180035,0.1983328398071423,0.2558
ABT-888,1.08,MK-8776,0.0925,NCIH2122,0.9555514606866846,0.9682424879101476,0.96053
ABT-888,1.08,MK-8776,0.325,NCIH2122,0.9555514606866846,0.7740358790025198,0.79515
ABT-888,1.08,MK-8776,1.15,NCIH2122,0.9555514606866846,0.3623600728222037,0.29108
ABT-888,1.08,MK-8776,4.0,NCIH2122,0.9555514606866846,0.1983328398071423,0.24113
ABT-888,3.25,MK-8776,0.0925,NCIH2122,0.9304341736814709,0.9682424879101476,0.92723
ABT-888,3.25,MK-8776,0.325,NCIH2122,0.9304341736814709,0.7740358790025198,0.80857
ABT-888,3.25,MK-8776,1.15,NCIH2122,0.9304341736814709,0.3623600728222037,0.28324
ABT-888,3.25,MK-8776,4.0,NCIH2122,0.9304341736814709,0.1983328398071423,0.26954
ABT-888,10.0,MK-8776,0.0925,NCIH2122,0.9139819146104475,0.9682424879101476,0.88557
ABT-888,10.0,MK-8776,0.325,NCIH2122,0.9139819146104475,0.7740358790025198,0.84551
ABT-888,10.0,MK-8776,1.15,NCIH2122,0.9139819146104475,0.3623600728222037,0.30279
ABT-888,10.0,MK-8776,4.0,NCIH2122,0.9139819146104475,0.1983328398071423,0.24599
ABT-888,0.35,SN-38,0.000115,NCIH2122,0.9859305799180035,0.9326701490056724,0.88238
ABT-888,0.35,SN-38,0.0004,NCIH2122,0.9859305799180035,0.85727495069157,0.78128
ABT-888,0.35,SN-38,0.00143,NCIH2122,0.9859305799180035,0.6614176033203119,0.54356
ABT-888,0.35,SN-38,0.005,NCIH2122,0.9859305799180035,0.440243278259966,0.41536
ABT-888,1.08,SN-38,0.000115,NCIH2122,0.9555514606866846,0.9326701490056724,0.86273
ABT-888,1.08,SN-38,0.0004,NCIH2122,0.9555514606866846,0.85727495069157,0.79266
ABT-888,1.08,SN-38,0.00143,NCIH2122,0.9555514606866846,0.6614176033203119,0.50892
ABT-888,1.08,SN-38,0.005,NCIH2122,0.9555514606866846,0.440243278259966,0.38599
ABT-888,3.25,SN-38,0.000115,NCIH2122,0.9304341736814709,0.9326701490056724,0.87426
ABT-888,3.25,SN-38,0.0004,NCIH2122,0.9304341736814709,0.85727495069157,0.74103
ABT-888,3.25,SN-38,0.00143,NCIH2122,0.9304341736814709,0.6614176033203119,0.51716
ABT-888,3.25,SN-38,0.005,NCIH2122,0.9304341736814709,0.440243278259966,0.39875
ABT-888,10.0,SN-38,0.000115,NCIH2122,0.9139819146104475,0.9326701490056724,0.81007
ABT-888,10.0,SN-38,0.0004,NCIH2122,0.9139819146104475,0.85727495069157,0.76329
ABT-888,10.0,SN-38,0.00143,NCIH2122,0.9139819146104475,0.6614176033203119,0.49105
ABT-888,10.0,SN-38,0.005,NCIH2122,0.9139819146104475,0.440243278259966,0.4235
BEZ-235,0.0045,MK-8776,0.0925,NCIH2122,1.0119386185047583,0.9682424879101476,0.98332
BEZ-235,0.0045,MK-8776,0.325,NCIH2122,1.0119386185047583,0.7740358790025198,0.91125
BEZ-235,0.0045,MK-8776,1.15,NCIH2122,1.0119386185047583,0.3623600728222037,0.26607
BEZ-235,0.0045,MK-8776,4.0,NCIH2122,1.0119386185047583,0.1983328398071423,0.23186
BEZ-235,0.02,MK-8776,0.0925,NCIH2122,0.8499466964469766,0.9682424879101476,0.92557
BEZ-235,0.02,MK-8776,0.325,NCIH2122,0.8499466964469766,0.7740358790025198,0.7259
BEZ-235,0.02,MK-8776,1.15,NCIH2122,0.8499466964469766,0.3623600728222037,0.32844
BEZ-235,0.02,MK-8776,4.0,NCIH2122,0.8499466964469766,0.1983328398071423,0.21413
BEZ-235,0.09,MK-8776,0.0925,NCIH2122,0.43931290267440704,0.9682424879101476,0.35669
BEZ-235,0.09,MK-8776,0.325,NCIH2122,0.43931290267440704,0.7740358790025198,0.34261
BEZ-235,0.09,MK-8776,1.15,NCIH2122,0.43931290267440704,0.3623600728222037,0.21864
BEZ-235,0.09,MK-8776,4.0,NCIH2122,0.43931290267440704,0.1983328398071423,0.21239
BEZ-235,0.4,MK-8776,0.0925,NCIH2122,0.21004918240764753,0.9682424879101476,0.22699
BEZ-235,0.4,MK-8776,0.325,NCIH2122,0.21004918240764753,0.7740358790025198,0.20603
BEZ-235,0.4,MK-8776,1.15,NCIH2122,0.21004918240764753,0.3623600728222037,0.18034
BEZ-235,0.4,MK-8776,4.0,NCIH2122,0.21004918240764753,0.1983328398071423,0.17626
BEZ-235,0.0045,SN-38,0.000115,NCIH2122,1.0119386185047583,0.9326701490056724,0.945
BEZ-235,0.0045,SN-38,0.0004,NCIH2122,1.0119386185047583,0.85727495069157,0.86566
BEZ-235,0.0045,SN-38,0.00143,NCIH2122,1.0119386185047583,0.6614176033203119,0.58593
BEZ-235,0.0045,SN-38,0.005,NCIH2122,1.0119386185047583,0.440243278259966,0.40624
BEZ-235,0.02,SN-38,0.000115,NCIH2122,0.8499466964469766,0.9326701490056724,0.8419
BEZ-235,0.02,SN-38,0.0004,NCIH2122,0.8499466964469766,0.85727495069157,0.79073
BEZ-235,0.02,SN-38,0.00143,NCIH2122,0.8499466964469766,0.6614176033203119,0.58553
BEZ-235,0.02,SN-38,0.005,NCIH2122,0.8499466964469766,0.440243278259966,0.41919
BEZ-235,0.09,SN-38,0.000115,NCIH2122,0.43931290267440704,0.9326701490056724,0.38568
BEZ-235,0.09,SN-38,0.0004,NCIH2122,0.43931290267440704,0.85727495069157,0.36516
BEZ-235,0.09,SN-38,0.00143,NCIH2122,0.43931290267440704,0.6614176033203119,0.30909
BEZ-235,0.09,SN-38,0.005,NCIH2122,0.43931290267440704,0.440243278259966,0.29576
BEZ-235,0.4,SN-38,0.000115,NCIH2122,0.21004918240764753,0.9326701490056724,0.23237
BEZ-235,0.4,SN-38,0.0004,NCIH2122,0.21004918240764753,0.85727495069157,0.21787
BEZ-235,0.4,SN-38,0.00143,NCIH2122,0.21004918240764753,0.6614176033203119,0.20802
BEZ-235,0.4,SN-38,0.005,NCIH2122,0.21004918240764753,0.440243278259966,0.19196
L778123,0.325,ABT-888,0.35,NCIH2122,0.814097246073296,0.9859305799180035,0.76737
L778123,0.325,ABT-888,1.08,NCIH2122,0.814097246073296,0.9555514606866846,0.80837
L778123,0.325,ABT-888,3.25,NCIH2122,0.814097246073296,0.9304341736814709,0.75434
L778123,0.325,ABT-888,10.0,NCIH2122,0.814097246073296,0.9139819146104475,0.71151
L778123,0.8,ABT-888,0.35,NCIH2122,0.6574350966027136,0.9859305799180035,0.64636
L778123,0.8,ABT-888,1.08,NCIH2122,0.6574350966027136,0.9555514606866846,0.66932
L778123,0.8,ABT-888,3.25,NCIH2122,0.6574350966027136,0.9304341736814709,0.67953
L778123,0.8,ABT-888,10.0,NCIH2122,0.6574350966027136,0.9139819146104475,0.63426
L778123,2.0,ABT-888,0.35,NCIH2122,0.5288571660043555,0.9859305799180035,0.61318
L778123,2.0,ABT-888,1.08,NCIH2122,0.5288571660043555,0.9555514606866846,0.56473
L778123,2.0,ABT-888,3.25,NCIH2122,0.5288571660043555,0.9304341736814709,0.60265
L778123,2.0,ABT-888,10.0,NCIH2122,0.5288571660043555,0.9139819146104475,0.5448
L778123,5.0,ABT-888,0.35,NCIH2122,0.4685195913271009,0.9859305799180035,0.48508
L778123,5.0,ABT-888,1.08,NCIH2122,0.4685195913271009,0.9555514606866846,0.48369
L778123,5.0,ABT-888,3.25,NCIH2122,0.4685195913271009,0.9304341736814709,0.46293
L778123,5.0,ABT-888,10.0,NCIH2122,0.4685195913271009,0.9139819146104475,0.48494
L778123,0.325,BEZ-235,0.0045,NCIH2122,0.814097246073296,1.0119386185047583,0.78068
L778123,0.325,BEZ-235,0.02,NCIH2122,0.814097246073296,0.8499466964469766,0.60186
L778123,0.325,BEZ-235,0.09,NCIH2122,0.814097246073296,0.43931290267440704,0.30078
L778123,0.325,BEZ-235,0.4,NCIH2122,0.814097246073296,0.21004918240764753,0.22081
L778123,0.8,BEZ-235,0.0045,NCIH2122,0.6574350966027136,1.0119386185047583,0.66695
L778123,0.8,BEZ-235,0.02,NCIH2122,0.6574350966027136,0.8499466964469766,0.5222
L778123,0.8,BEZ-235,0.09,NCIH2122,0.6574350966027136,0.43931290267440704,0.29684
L778123,0.8,BEZ-235,0.4,NCIH2122,0.6574350966027136,0.21004918240764753,0.20128
L778123,2.0,BEZ-235,0.0045,NCIH2122,0.5288571660043555,1.0119386185047583,0.5796
L778123,2.0,BEZ-235,0.02,NCIH2122,0.5288571660043555,0.8499466964469766,0.40011
L778123,2.0,BEZ-235,0.09,NCIH2122,0.5288571660043555,0.43931290267440704,0.24645
L778123,2.0,BEZ-235,0.4,NCIH2122,0.5288571660043555,0.21004918240764753,0.16957
L778123,5.0,BEZ-235,0.0045,NCIH2122,0.4685195913271009,1.0119386185047583,0.44539
L778123,5.0,BEZ-235,0.02,NCIH2122,0.4685195913271009,0.8499466964469766,0.33237
L778123,5.0,BEZ-235,0.09,NCIH2122,0.4685195913271009,0.43931290267440704,0.20806
L778123,5.0,BEZ-235,0.4,NCIH2122,0.4685195913271009,0.21004918240764753,0.14477
L778123,0.325,PD325901,0.0011,NCIH2122,0.814097246073296,0.9930550783627219,0.75821
L778123,0.325,PD325901,0.005,NCIH2122,0.814097246073296,0.9355679319060811,0.67862
L778123,0.325,PD325901,0.0223,NCIH2122,0.814097246073296,0.8029646119101796,0.58671
L778123,0.325,PD325901,0.1,NCIH2122,0.814097246073296,0.6112474695103058,0.4567
L778123,0.8,PD325901,0.0011,NCIH2122,0.6574350966027136,0.9930550783627219,0.61573
L778123,0.8,PD325901,0.005,NCIH2122,0.6574350966027136,0.9355679319060811,0.59767
L778123,0.8,PD325901,0.0223,NCIH2122,0.6574350966027136,0.8029646119101796,0.49867
L778123,0.8,PD325901,0.1,NCIH2122,0.6574350966027136,0.6112474695103058,0.39046
L778123,2.0,PD325901,0.0011,NCIH2122,0.5288571660043555,0.9930550783627219,0.54863
L778123,2.0,PD325901,0.005,NCIH2122,0.5288571660043555,0.9355679319060811,0.47279
L778123,2.0,PD325901,0.0223,NCIH2122,0.5288571660043555,0.8029646119101796,0.43974
L778123,2.0,PD325901,0.1,NCIH2122,0.5288571660043555,0.6112474695103058,0.30828
L778123,5.0,PD325901,0.0011,NCIH2122,0.4685195913271009,0.9930550783627219,0.42485
L778123,5.0,PD325901,0.005,NCIH2122,0.4685195913271009,0.9355679319060811,0.41385
L778123,5.0,PD325901,0.0223,NCIH2122,0.4685195913271009,0.8029646119101796,0.36478
L778123,5.0,PD325901,0.1,NCIH2122,0.4685195913271009,0.6112474695103058,0.16859
L778123,0.325,AZD1775,0.0325,NCIH2122,0.814097246073296,0.9638619242577912,0.78668
L778123,0.325,AZD1775,0.08,NCIH2122,0.814097246073296,0.9638618982404877,0.73812
L778123,0.325,AZD1775,0.2,NCIH2122,0.814097246073296,0.9636138422785832,0.67825
L778123,0.325,AZD1775,0.5,NCIH2122,0.814097246073296,0.31422281217317605,0.26876
L778123,0.8,AZD1775,0.0325,NCIH2122,0.6574350966027136,0.9638619242577912,0.65544
L778123,0.8,AZD1775,0.08,NCIH2122,0.6574350966027136,0.9638618982404877,0.64448
L778123,0.8,AZD1775,0.2,NCIH2122,0.6574350966027136,0.9636138422785832,0.55967
L778123,0.8,AZD1775,0.5,NCIH2122,0.6574350966027136,0.31422281217317605,0.25811
L778123,2.0,AZD1775,0.0325,NCIH2122,0.5288571660043555,0.9638619242577912,0.58341
L778123,2.0,AZD1775,0.08,NCIH2122,0.5288571660043555,0.9638618982404877,0.52835
L778123,2.0,AZD1775,0.2,NCIH2122,0.5288571660043555,0.9636138422785832,0.46998
L778123,2.0,AZD1775,0.5,NCIH2122,0.5288571660043555,0.31422281217317605,0.24504
L778123,5.0,AZD1775,0.0325,NCIH2122,0.4685195913271009,0.9638619242577912,0.4862
L778123,5.0,AZD1775,0.08,NCIH2122,0.4685195913271009,0.9638618982404877,0.48355
L778123,5.0,AZD1775,0.2,NCIH2122,0.4685195913271009,0.9636138422785832,0.39533
L778123,5.0,AZD1775,0.5,NCIH2122,0.4685195913271009,0.31422281217317605,0.2152
L778123,0.325,MK-5108,0.075,NCIH2122,0.814097246073296,0.9974298578132893,0.72007
L778123,0.325,MK-5108,0.225,NCIH2122,0.814097246073296,0.9343836315191063,0.63429
L778123,0.325,MK-5108,0.675,NCIH2122,0.814097246073296,0.5454879685356079,0.47965
L778123,0.325,MK-5108,2.0,NCIH2122,0.814097246073296,0.18410580689195769,0.2818
